"Username","participant_ethnicity","Response.RT","key","Target_Ethnicity","Target_Gender","scored"
"M20332017DJ","Other/unknown",1683,"OLD","W","M",1
"M20332017DJ","Other/unknown",1545,"OLD","W","F",1
"M20332017DJ","Other/unknown",2945,"OLD","W","M",1
"M20332017DJ","Other/unknown",2410,"OLD","W","F",1
"M20332017DJ","Other/unknown",1822,"OLD","B","M",1
"M20332017DJ","Other/unknown",2702,"NEW","B","M",1
"M20332017DJ","Other/unknown",2886,"NEW","W","M",0
"M20332017DJ","Other/unknown",2599,"OLD","B","M",1
"M20332017DJ","Other/unknown",3850,"NEW","W","F",0
"M20332017DJ","Other/unknown",2842,"NEW","W","M",0
"M20332017DJ","Other/unknown",4369,"NEW","W","F",0
"M20332017DJ","Other/unknown",1843,"NEW","B","M",1
"M20332017DJ","Other/unknown",9003,"OLD","B","M",1
"M20332017DJ","Other/unknown",2650,"OLD","W","F",0
"M20332064_sb","White",2010,"NEW","W","M",0
"M20332064_sb","White",2548,"OLD","B","F",1
"M20332064_sb","White",1393,"OLD","W","F",0
"M20332064_sb","White",4309,"OLD","W","F",1
"M20332064_sb","White",2007,"OLD","B","F",1
"M20332064_sb","White",1431,"OLD","B","M",0
"M20332064_sb","White",1870,"NEW","W","M",1
"M20332064_sb","White",2661,"OLD","B","M",1
"M20332064_sb","White",4774,"NEW","B","F",1
"M20332064_sb","White",2856,"NEW","B","F",0
"M20332064_sb","White",1488,"OLD","B","M",0
"M20332064_sb","White",2752,"NEW","B","F",0
"M20332064_sb","White",3868,"NEW","B","F",0
"M20332064_sb","White",2555,"NEW","B","F",0
"M20332064_sb","White",2564,"OLD","W","M",1
"M20332064_sb","White",2980,"OLD","W","M",1
"M20332064_sb","White",6413,"NEW","W","F",0
"M20332064_sb","White",2177,"OLD","W","F",1
"M20332064_sb","White",2807,"OLD","W","M",1
"M20332064_sb","White",3104,"OLD","W","F",1
"M20332064_sb","White",1980,"OLD","B","M",0
"M20332064_sb","White",2679,"NEW","B","M",1
"M20332064_sb","White",2992,"NEW","B","M",1
"M20332064_sb","White",2591,"OLD","B","F",1
"M20332064_sb","White",2796,"OLD","B","M",0
"M20332064_sb","White",4583,"NEW","B","M",0
"M20332064_sb","White",3144,"NEW","W","F",1
"M20332064_sb","White",3204,"NEW","W","F",1
"M20332064_sb","White",2223,"NEW","B","M",0
"M20332064_sb","White",2000,"NEW","B","M",0
"M20332064_sb","White",2703,"OLD","W","M",0
"M20332064_sb","White",2901,"NEW","W","M",0
"M20332064_sb","White",1626,"OLD","B","M",1
"M20332064_sb","White",2829,"OLD","W","M",1
"M20332064_sb","White",3011,"NEW","B","M",1
"M20332064_sb","White",4306,"OLD","W","F",1
"M20332064_sb","White",2188,"NEW","B","M",0
"M20332064_sb","White",2481,"NEW","B","F",0
"M20332064_sb","White",3066,"NEW","B","F",0
"M20332064_sb","White",2488,"OLD","W","M",1
"M20332064_sb","White",2575,"NEW","B","F",0
"M20332064_sb","White",2923,"NEW","W","M",1
"M20332064_sb","White",3405,"OLD","B","F",1
"M20332064_sb","White",1450,"NEW","W","M",1
"M20332064_sb","White",2080,"NEW","B","M",1
"M20332064_sb","White",4822,"NEW","W","F",1
"M20332064_sb","White",1416,"OLD","B","M",0
"M20332064_sb","White",2858,"NEW","B","M",1
"M20332064_sb","White",2460,"OLD","W","M",1
"M20332064_sb","White",5692,"OLD","W","M",1
"M20332064_sb","White",3008,"NEW","W","M",0
"M20332064_sb","White",4730,"OLD","W","M",0
"M20332064_sb","White",2367,"OLD","W","F",1
"M20332064_sb","White",1377,"NEW","W","M",1
"M20332064_sb","White",2678,"NEW","W","M",0
"M20332064_sb","White",2931,"NEW","W","F",1
"M20332064_sb","White",3959,"OLD","W","M",1
"M20332064_sb","White",2576,"OLD","B","M",1
"M20332064_sb","White",2715,"NEW","W","F",0
"M20332064_sb","White",2963,"NEW","W","M",1
"M20332064_sb","White",2585,"OLD","W","F",1
"M20332064_sb","White",2689,"OLD","W","F",1
"M20332064_sb","White",2080,"OLD","B","M",1
"M20332064_sb","White",2189,"OLD","W","F",1
"M20332064_sb","White",1414,"NEW","W","F",1
"M20332064_sb","White",5001,"NEW","W","F",0
"M20332064_sb","White",4836,"NEW","W","M",0
"M20332064_sb","White",1718,"NEW","B","F",0
"M20332064_sb","White",2571,"OLD","B","M",0
"M20332064_sb","White",3015,"NEW","B","M",0
"M20332064_sb","White",2522,"OLD","B","F",1
"M20332064_sb","White",2822,"OLD","B","F",0
"M20332064_sb","White",3291,"NEW","W","F",0
"M20332064_sb","White",2787,"OLD","B","F",0
"M20332064_sb","White",2934,"OLD","B","F",0
"M20332064_sb","White",2669,"OLD","W","F",1
"M20332064_sb","White",2297,"NEW","W","F",1
"M20332064_sb","White",2763,"OLD","B","F",0
"M20332064_sb","White",2821,"OLD","B","F",1
"M20332064_sb","White",3763,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",1634,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",2547,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",3048,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",2187,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",4123,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",5684,"OLD","B","F",0
"M20332102","Asian/Pacific Islander",1316,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",2447,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",2842,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",1714,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",1570,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",2390,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",1929,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",4128,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",2997,"OLD","W","F",0
"M20332102","Asian/Pacific Islander",2045,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",3368,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",2870,"NEW","B","M",1
"M20332102","Asian/Pacific Islander",5562,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",9118,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",3930,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",2181,"OLD","B","M",0
"M20332102","Asian/Pacific Islander",3201,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",2698,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",2570,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",1809,"NEW","B","M",1
"M20332102","Asian/Pacific Islander",3614,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",3333,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",4309,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",3684,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",3170,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",3827,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",4266,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",3463,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",2529,"NEW","W","F",1
"M20332102","Asian/Pacific Islander",4935,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",2401,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",4101,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",3205,"NEW","W","F",1
"M20332102","Asian/Pacific Islander",1407,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",3277,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",3383,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",6166,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",3792,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",2890,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",3206,"NEW","B","M",1
"M20332102","Asian/Pacific Islander",3986,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",2948,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",2390,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",1920,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",2577,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",7734,"NEW","B","F",1
"M20332102","Asian/Pacific Islander",3512,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",3089,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",3866,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",1686,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",2339,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",3377,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",2620,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",4165,"OLD","B","F",0
"M20332102","Asian/Pacific Islander",3885,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",4259,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",1899,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",2649,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",2872,"NEW","W","M",0
"M20332102","Asian/Pacific Islander",2764,"OLD","W","F",1
"M20332102","Asian/Pacific Islander",3003,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",4769,"NEW","B","F",0
"M20332102","Asian/Pacific Islander",5116,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",3060,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",2641,"NEW","W","F",0
"M20332102","Asian/Pacific Islander",3571,"NEW","W","M",1
"M20332102","Asian/Pacific Islander",3227,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",1528,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",2882,"OLD","W","M",1
"M20332102","Asian/Pacific Islander",3226,"NEW","B","M",0
"M20332102","Asian/Pacific Islander",3276,"OLD","B","F",1
"M20332102","Asian/Pacific Islander",4683,"OLD","W","F",0
"M20332102","Asian/Pacific Islander",3404,"OLD","B","M",1
"M20332102","Asian/Pacific Islander",3041,"OLD","B","M",1
"M20332352SE","Black",2803,"NEW","B","M",1
"M20332352SE","Black",1310,"NEW","W","M",0
"M20332352SE","Black",7736,"OLD","W","F",1
"M20332352SE","Black",1392,"NEW","W","F",1
"M20332352SE","Black",2860,"OLD","W","M",0
"M20332352SE","Black",3230,"NEW","B","M",0
"M20332352SE","Black",1359,"OLD","B","F",0
"M20332352SE","Black",1157,"OLD","W","F",0
"M20332352SE","Black",1511,"OLD","W","F",0
"M20332352SE","Black",9439,"OLD","B","F",1
"M20332352SE","Black",1309,"NEW","W","M",1
"M20332352SE","Black",2099,"NEW","W","F",0
"M20332352SE","Black",4820,"OLD","B","M",1
"M20332352SE","Black",1956,"OLD","W","M",1
"M20332352SE","Black",2057,"OLD","W","F",0
"M20332352SE","Black",13056,"OLD","B","F",1
"M20332352SE","Black",4777,"NEW","W","F",0
"M20332352SE","Black",1820,"OLD","W","F",1
"M20332352SE","Black",2197,"NEW","B","M",0
"M20332352SE","Black",2305,"NEW","B","M",0
"M20332352SE","Black",1495,"NEW","W","M",0
"M20332352SE","Black",1825,"NEW","B","M",0
"M20332352SE","Black",1224,"OLD","B","M",0
"M20332352SE","Black",1128,"OLD","B","F",1
"M20332352SE","Black",1653,"NEW","W","M",1
"M20332352SE","Black",1350,"OLD","W","F",1
"M20332352SE","Black",1827,"NEW","W","M",0
"M20332352SE","Black",2841,"NEW","W","F",0
"M20332352SE","Black",4908,"NEW","W","M",0
"M20332352SE","Black",5173,"OLD","W","M",1
"M20332352SE","Black",5215,"OLD","W","M",0
"M20332352SE","Black",1554,"OLD","B","F",1
"M20332352SE","Black",1542,"OLD","W","F",0
"M20332352SE","Black",3052,"OLD","B","M",1
"M20332352SE","Black",1645,"NEW","W","F",0
"M20332352SE","Black",2058,"NEW","B","M",0
"M20332352SE","Black",2673,"NEW","B","F",0
"M20332352SE","Black",1017,"OLD","W","M",0
"M20332352SE","Black",1404,"NEW","W","F",1
"M20332352SE","Black",2182,"OLD","B","F",1
"M20332352SE","Black",3009,"NEW","W","M",1
"M20332352SE","Black",2046,"NEW","B","M",1
"M20332352SE","Black",3185,"NEW","W","F",0
"M20332352SE","Black",1219,"NEW","W","F",1
"M20332352SE","Black",1696,"NEW","B","F",0
"M20332352SE","Black",1650,"OLD","W","M",1
"M20332352SE","Black",1611,"NEW","B","M",0
"M20332352SE","Black",4182,"OLD","W","F",0
"M20332352SE","Black",2333,"OLD","W","F",1
"M20332352SE","Black",9723,"NEW","B","F",1
"M20332352SE","Black",1841,"NEW","B","F",1
"M20332352SE","Black",2087,"OLD","B","F",1
"M20332352SE","Black",1206,"OLD","B","M",0
"M20332352SE","Black",1630,"NEW","W","M",0
"M20332352SE","Black",2209,"OLD","W","M",0
"M20332352SE","Black",2406,"NEW","W","F",1
"M20332352SE","Black",6574,"NEW","B","F",0
"M20332352SE","Black",4465,"OLD","W","M",0
"M20332352SE","Black",1577,"OLD","B","M",1
"M20332352SE","Black",2857,"NEW","B","M",1
"M20332352SE","Black",1997,"NEW","W","M",0
"M20332352SE","Black",1449,"OLD","W","F",0
"M20332352SE","Black",1219,"OLD","B","F",1
"M20332352SE","Black",1387,"OLD","B","M",0
"M20332352SE","Black",4199,"NEW","B","M",0
"M20332352SE","Black",2032,"OLD","B","M",1
"M20332352SE","Black",1705,"NEW","W","M",1
"M20332352SE","Black",1487,"NEW","B","F",0
"M20332352SE","Black",1282,"OLD","B","F",1
"M20332352SE","Black",1638,"NEW","W","F",0
"M20332352SE","Black",2916,"NEW","B","F",0
"M20332352SE","Black",2335,"NEW","B","F",0
"M20332352SE","Black",2482,"OLD","W","M",1
"M20332352SE","Black",1724,"NEW","B","F",1
"M20332352SE","Black",1849,"OLD","B","M",1
"M20332352SE","Black",2782,"OLD","W","M",1
"M20332352SE","Black",2035,"NEW","B","F",0
"M20332352SE","Black",1530,"OLD","B","F",1
"M20332352SE","Black",2246,"OLD","B","M",1
"M20332352SE","Black",4651,"OLD","B","M",1
"M20332440!AH","Other/unknown",2005,"NEW","W","F",0
"M20332440!AH","Other/unknown",3086,"OLD","B","M",1
"M20332440!AH","Other/unknown",4518,"OLD","W","F",1
"M20332440!AH","Other/unknown",2166,"OLD","W","F",1
"M20332440!AH","Other/unknown",3002,"NEW","B","F",0
"M20332440!AH","Other/unknown",2323,"NEW","B","F",0
"M20332440!AH","Other/unknown",4465,"OLD","W","M",1
"M20332440!AH","Other/unknown",3640,"NEW","B","M",1
"M20332440!AH","Other/unknown",6527,"NEW","B","F",0
"M20332440!AH","Other/unknown",2051,"OLD","W","M",0
"M20332440!AH","Other/unknown",8322,"OLD","W","F",0
"M20332440!AH","Other/unknown",4295,"OLD","W","M",1
"M20332440!AH","Other/unknown",2446,"OLD","W","M",1
"M20332440!AH","Other/unknown",2554,"NEW","B","F",0
"M20332440!AH","Other/unknown",2259,"NEW","B","M",0
"M20332440!AH","Other/unknown",3190,"NEW","W","F",0
"M20332440!AH","Other/unknown",3247,"OLD","B","M",1
"M20332440!AH","Other/unknown",2577,"OLD","B","F",1
"M20332440!AH","Other/unknown",2789,"NEW","B","M",0
"M20332440!AH","Other/unknown",2911,"NEW","B","F",0
"M20332440!AH","Other/unknown",3879,"NEW","W","M",0
"M20332440!AH","Other/unknown",5322,"OLD","B","F",1
"M20332440!AH","Other/unknown",3616,"OLD","B","F",1
"M20332440!AH","Other/unknown",6643,"NEW","W","M",1
"M20332440!AH","Other/unknown",2739,"NEW","W","M",0
"M20332440!AH","Other/unknown",3927,"OLD","B","F",1
"M20332440!AH","Other/unknown",2374,"OLD","B","M",1
"M20332440!AH","Other/unknown",3183,"OLD","W","M",1
"M20332440!AH","Other/unknown",2493,"NEW","W","F",0
"M20332440!AH","Other/unknown",6175,"OLD","W","M",1
"M20332440!AH","Other/unknown",2736,"OLD","W","F",1
"M20332440!AH","Other/unknown",2515,"OLD","W","M",1
"M20332440!AH","Other/unknown",3123,"OLD","B","M",0
"M20332440!AH","Other/unknown",3117,"OLD","B","M",1
"M20332440!AH","Other/unknown",2431,"NEW","W","M",0
"M20332440!AH","Other/unknown",3187,"NEW","W","M",0
"M20332440!AH","Other/unknown",2508,"OLD","B","F",0
"M20332440!AH","Other/unknown",2195,"NEW","B","M",0
"M20332440!AH","Other/unknown",3144,"NEW","W","M",0
"M20332440!AH","Other/unknown",3213,"NEW","W","M",0
"M20332440!AH","Other/unknown",2742,"NEW","B","M",0
"M20332440!AH","Other/unknown",6199,"OLD","W","F",1
"M20332440!AH","Other/unknown",2698,"NEW","B","M",0
"M20332440!AH","Other/unknown",2779,"OLD","B","F",1
"M20332440!AH","Other/unknown",2829,"NEW","W","F",0
"M20332440!AH","Other/unknown",3348,"OLD","W","F",1
"M20332440!AH","Other/unknown",2251,"OLD","W","F",0
"M20332440!AH","Other/unknown",15227,"NEW","W","M",0
"M20332440!AH","Other/unknown",2318,"OLD","W","F",1
"M20332440!AH","Other/unknown",3115,"NEW","B","F",0
"M20332440!AH","Other/unknown",3448,"OLD","B","F",0
"M20332440!AH","Other/unknown",3248,"NEW","W","F",0
"M20332440!AH","Other/unknown",3130,"NEW","B","M",0
"M20332440!AH","Other/unknown",2747,"NEW","B","F",0
"M20332440!AH","Other/unknown",9280,"OLD","B","M",1
"M20332440!AH","Other/unknown",2151,"NEW","B","M",0
"M20332440!AH","Other/unknown",16686,"OLD","B","M",0
"M20332440!AH","Other/unknown",2672,"OLD","B","F",1
"M20332440!AH","Other/unknown",2972,"OLD","W","F",1
"M20332440!AH","Other/unknown",4185,"OLD","W","M",1
"M20332440!AH","Other/unknown",2214,"NEW","W","M",0
"M20332440!AH","Other/unknown",1706,"OLD","W","M",1
"M20332440!AH","Other/unknown",2849,"OLD","B","M",1
"M20332440!AH","Other/unknown",2368,"OLD","W","M",1
"M20332440!AH","Other/unknown",10848,"NEW","W","F",1
"M20332440!AH","Other/unknown",2261,"NEW","W","F",0
"M20332440!AH","Other/unknown",9678,"OLD","B","M",0
"M20332440!AH","Other/unknown",3490,"NEW","B","M",1
"M20332440!AH","Other/unknown",4030,"NEW","W","F",1
"M20332440!AH","Other/unknown",3027,"OLD","B","M",1
"M20332440!AH","Other/unknown",3049,"NEW","B","F",0
"M20332440!AH","Other/unknown",2492,"NEW","W","F",0
"M20332440!AH","Other/unknown",3443,"NEW","B","F",0
"M20332440!AH","Other/unknown",4074,"NEW","B","M",1
"M20332440!AH","Other/unknown",4401,"NEW","W","F",1
"M20332440!AH","Other/unknown",5253,"OLD","W","F",1
"M20332440!AH","Other/unknown",6997,"NEW","W","M",1
"M20332440!AH","Other/unknown",2316,"NEW","B","F",0
"M20332440!AH","Other/unknown",2253,"OLD","B","F",1
"M20332440!AH","Other/unknown",2679,"OLD","B","F",1
"M20333447_MHT","Black",1442,"OLD","W","M",0
"M20333447_MHT","Black",1605,"NEW","B","F",0
"M20333447_MHT","Black",1525,"NEW","W","F",0
"M20333447_MHT","Black",1633,"NEW","B","M",0
"M20333447_MHT","Black",2567,"OLD","W","F",1
"M20333447_MHT","Black",2014,"OLD","W","M",1
"M20333447_MHT","Black",1823,"NEW","B","F",0
"M20333447_MHT","Black",1455,"NEW","W","F",0
"M20333447_MHT","Black",2543,"OLD","W","M",1
"M20333447_MHT","Black",1467,"NEW","W","F",0
"M20333447_MHT","Black",2255,"OLD","W","F",1
"M20333447_MHT","Black",1454,"NEW","W","M",0
"M20333447_MHT","Black",2927,"OLD","B","M",1
"M20333447_MHT","Black",2366,"OLD","W","M",1
"M20333447_MHT","Black",1812,"OLD","W","F",0
"M20333447_MHT","Black",2060,"NEW","W","F",0
"M20333447_MHT","Black",1661,"NEW","W","M",0
"M20333447_MHT","Black",1683,"NEW","W","F",0
"M20333447_MHT","Black",3952,"OLD","B","F",0
"M20333447_MHT","Black",2013,"OLD","B","M",1
"M20333447_MHT","Black",1635,"NEW","B","F",0
"M20333447_MHT","Black",3038,"NEW","B","F",1
"M20333447_MHT","Black",1861,"NEW","B","M",0
"M20333447_MHT","Black",2076,"OLD","B","M",1
"M20333447_MHT","Black",1655,"OLD","B","F",0
"M20333447_MHT","Black",2478,"NEW","B","M",0
"M20333447_MHT","Black",2244,"NEW","W","M",1
"M20333447_MHT","Black",3636,"OLD","W","F",1
"M20333447_MHT","Black",1625,"NEW","B","F",0
"M20333447_MHT","Black",1859,"NEW","W","F",0
"M20333447_MHT","Black",2163,"OLD","B","M",1
"M20333447_MHT","Black",3291,"NEW","B","M",0
"M20333447_MHT","Black",1671,"NEW","B","M",0
"M20333447_MHT","Black",1432,"NEW","W","M",0
"M20333447_MHT","Black",1741,"NEW","W","M",0
"M20333447_MHT","Black",1923,"OLD","B","F",1
"M20333447_MHT","Black",2508,"NEW","W","M",0
"M20333447_MHT","Black",3603,"OLD","W","M",1
"M20333447_MHT","Black",2463,"OLD","W","F",0
"M20333447_MHT","Black",2165,"OLD","W","F",1
"M20333447_MHT","Black",2535,"OLD","W","F",1
"M20333447_MHT","Black",1624,"NEW","W","F",0
"M20333447_MHT","Black",1562,"NEW","B","M",0
"M20333447_MHT","Black",4239,"NEW","B","F",0
"M20333447_MHT","Black",2136,"NEW","B","M",0
"M20333447_MHT","Black",3491,"OLD","B","F",1
"M20333447_MHT","Black",2054,"OLD","B","M",1
"M20333447_MHT","Black",2112,"OLD","W","M",1
"M20333447_MHT","Black",2491,"OLD","W","F",1
"M20333447_MHT","Black",2385,"OLD","W","M",1
"M20333447_MHT","Black",3805,"NEW","B","M",0
"M20333447_MHT","Black",1949,"NEW","B","M",0
"M20333447_MHT","Black",2530,"NEW","W","M",0
"M20333447_MHT","Black",1988,"OLD","B","F",0
"M20333447_MHT","Black",1556,"OLD","B","M",0
"M20333447_MHT","Black",1494,"NEW","W","F",0
"M20333447_MHT","Black",2156,"OLD","W","F",1
"M20333447_MHT","Black",5407,"NEW","W","F",0
"M20333447_MHT","Black",1809,"NEW","B","F",0
"M20333447_MHT","Black",1909,"NEW","B","M",0
"M20333447_MHT","Black",2107,"OLD","B","M",1
"M20333447_MHT","Black",2153,"OLD","B","M",1
"M20333447_MHT","Black",2247,"OLD","W","M",1
"M20333447_MHT","Black",1984,"NEW","B","F",0
"M20333447_MHT","Black",1802,"NEW","B","F",0
"M20333447_MHT","Black",2115,"OLD","B","F",1
"M20333447_MHT","Black",2468,"OLD","B","F",1
"M20333447_MHT","Black",2090,"OLD","B","M",1
"M20333447_MHT","Black",4165,"NEW","W","M",0
"M20333447_MHT","Black",3321,"OLD","W","M",1
"M20333447_MHT","Black",1489,"OLD","B","F",0
"M20333447_MHT","Black",2702,"OLD","W","M",1
"M20333447_MHT","Black",6532,"NEW","B","F",1
"M20333447_MHT","Black",1851,"OLD","B","M",1
"M20333447_MHT","Black",1479,"OLD","B","F",0
"M20333447_MHT","Black",2524,"NEW","W","M",0
"M20333447_MHT","Black",3865,"OLD","B","F",1
"M20333447_MHT","Black",2103,"NEW","W","F",0
"M20333447_MHT","Black",1992,"NEW","W","M",0
"M20333447_MHT","Black",4607,"OLD","W","F",1
"M20333934_IEA","White",1601,"OLD","W","F",1
"M20333934_IEA","White",1513,"OLD","B","F",1
"M20333934_IEA","White",1518,"OLD","W","M",1
"M20333934_IEA","White",1619,"NEW","W","M",0
"M20333934_IEA","White",1694,"OLD","W","F",1
"M20333934_IEA","White",1163,"OLD","B","M",1
"M20333934_IEA","White",1319,"NEW","B","M",0
"M20333934_IEA","White",1013,"OLD","B","M",1
"M20333934_IEA","White",1768,"NEW","W","F",0
"M20333934_IEA","White",1191,"NEW","W","F",0
"M20333934_IEA","White",1366,"NEW","W","F",0
"M20333934_IEA","White",1124,"OLD","B","M",0
"M20333934_IEA","White",1530,"NEW","B","M",1
"M20333934_IEA","White",1467,"OLD","W","F",1
"M20333934_IEA","White",1298,"OLD","B","F",1
"M20333934_IEA","White",2041,"NEW","B","M",0
"M20333934_IEA","White",3336,"OLD","B","M",1
"M20333934_IEA","White",1491,"OLD","W","F",0
"M20333934_IEA","White",1532,"OLD","W","M",1
"M20333934_IEA","White",1743,"OLD","B","F",1
"M20333934_IEA","White",1557,"NEW","W","F",0
"M20333934_IEA","White",1845,"NEW","B","F",1
"M20333934_IEA","White",1530,"NEW","B","F",1
"M20333934_IEA","White",1414,"OLD","B","M",0
"M20333934_IEA","White",1780,"NEW","B","F",0
"M20333934_IEA","White",1217,"NEW","W","F",0
"M20333934_IEA","White",1285,"OLD","W","M",1
"M20333934_IEA","White",1363,"OLD","W","M",0
"M20333934_IEA","White",1860,"OLD","B","M",1
"M20333934_IEA","White",2236,"NEW","W","F",0
"M20333934_IEA","White",1578,"NEW","W","M",0
"M20333934_IEA","White",1961,"NEW","B","M",0
"M20333934_IEA","White",1830,"OLD","W","M",0
"M20333934_IEA","White",1319,"NEW","B","M",0
"M20333934_IEA","White",2179,"OLD","W","F",1
"M20333934_IEA","White",1776,"NEW","B","M",0
"M20333934_IEA","White",1199,"NEW","B","M",0
"M20333934_IEA","White",1502,"OLD","B","F",1
"M20333934_IEA","White",2001,"OLD","B","M",1
"M20333934_IEA","White",1603,"NEW","W","M",0
"M20333934_IEA","White",2830,"NEW","B","M",0
"M20333934_IEA","White",2015,"OLD","W","M",1
"M20333934_IEA","White",1656,"OLD","W","F",1
"M20333934_IEA","White",3118,"OLD","B","F",1
"M20333934_IEA","White",1471,"OLD","W","F",1
"M20333934_IEA","White",1293,"NEW","B","F",0
"M20333934_IEA","White",1357,"OLD","B","F",1
"M20333934_IEA","White",1268,"NEW","W","F",0
"M20333934_IEA","White",1271,"NEW","W","M",0
"M20333934_IEA","White",1998,"NEW","W","M",0
"M20333934_IEA","White",1332,"NEW","B","F",0
"M20333934_IEA","White",1710,"NEW","W","M",0
"M20333934_IEA","White",1679,"NEW","W","M",0
"M20333934_IEA","White",1673,"NEW","B","F",0
"M20333934_IEA","White",2114,"OLD","W","F",1
"M20333934_IEA","White",1802,"OLD","B","F",1
"M20333934_IEA","White",1558,"NEW","W","M",0
"M20333934_IEA","White",1523,"NEW","B","F",0
"M20333934_IEA","White",1230,"NEW","B","F",1
"M20333934_IEA","White",1803,"NEW","W","F",0
"M20333934_IEA","White",2235,"OLD","B","M",1
"M20333934_IEA","White",1450,"NEW","B","F",0
"M20333934_IEA","White",1330,"OLD","W","M",1
"M20333934_IEA","White",1100,"OLD","B","F",1
"M20333934_IEA","White",1757,"NEW","W","F",0
"M20333934_IEA","White",1311,"NEW","W","M",0
"M20333934_IEA","White",1184,"OLD","W","F",1
"M20333934_IEA","White",1566,"NEW","W","F",0
"M20333934_IEA","White",1172,"OLD","B","F",1
"M20333934_IEA","White",1285,"NEW","B","M",1
"M20333934_IEA","White",1505,"NEW","B","F",0
"M20333934_IEA","White",2045,"OLD","W","M",1
"M20333934_IEA","White",2270,"OLD","B","M",1
"M20333934_IEA","White",6072,"NEW","W","M",0
"M20333934_IEA","White",2762,"OLD","W","M",1
"M20333934_IEA","White",1174,"OLD","W","M",1
"M20333934_IEA","White",2475,"OLD","B","M",1
"M20333934_IEA","White",1664,"OLD","B","F",1
"M20333934_IEA","White",3105,"NEW","B","M",0
"M20333934_IEA","White",1282,"OLD","W","F",1
"M20335162","Asian/Pacific Islander",4853,"NEW","W","M",0
"M20335162","Asian/Pacific Islander",9394,"OLD","B","F",1
"M20335162","Asian/Pacific Islander",4021,"NEW","B","M",0
"M20335162","Asian/Pacific Islander",7930,"NEW","B","F",0
"M20335162","Asian/Pacific Islander",3941,"OLD","B","M",1
"M20335162","Asian/Pacific Islander",9871,"NEW","B","F",0
"M20335162","Asian/Pacific Islander",6357,"OLD","W","F",1
"M20335162","Asian/Pacific Islander",5047,"NEW","B","F",0
"M20335162","Asian/Pacific Islander",43891,"NEW","B","F",1
"M20335162","Asian/Pacific Islander",41002,"NEW","B","F",0
