"Username","participant ethnicity","Response.RT","Response.JOL","Stimuli.Stimuli.Notes_2.1","Stimuli.Stimuli.Notes_3.1","key.1","Target_Ethnicity","scored"
"5efa33c4e9f4160ffd817db9","White",3114,"65","M","L","OLD","W",1
"5efa33c4e9f4160ffd817db9","White",2719,"65","F","H","OLD","W",1
"5efa33c4e9f4160ffd817db9","White",6830,"65","M","L","OLD","W",1
"5efa33c4e9f4160ffd817db9","White",3000,"70","M","H","OLD","B",0
"5efa33c4e9f4160ffd817db9","White",3638,"65","F","H","OLD","B",1
"5efa33c4e9f4160ffd817db9","White",3303,"60","M","H","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",3178,"26","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3123,"30","F","L","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",6145,"40","F","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3774,"20","F","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",5967,"","F","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",6442,"30","F","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3773,"40","F","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3177,"10","F","L","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",4335,"10","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",4647,"65","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3152,"15","F","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",4266,"5","M","H","OLD","W",0
"5f0f2cea74ad8a000bb071f7","White",4115,"5","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3040,"40","M","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",5318,"2","F","L","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",3745,"62","F","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",2525,"30","M","H","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",7113,"15","M","L","OLD","W",0
"5f0f2cea74ad8a000bb071f7","White",4175,"70","F","L","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",3552,"30","M","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",4879,"25","F","H","OLD","B",0
"5f0f2cea74ad8a000bb071f7","White",3743,"8","F","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3517,"50","M","L","OLD","W",0
"5f0f2cea74ad8a000bb071f7","White",4246,"3","M","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",4250,"60","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3435,"62","F","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",5036,"22","M","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3280,"35","F","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3050,"60","M","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3355,"15","F","L","OLD","W",0
"5f0f2cea74ad8a000bb071f7","White",3380,"22","F","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",25459,"20","F","L","OLD","W",0
"5f0f2cea74ad8a000bb071f7","White",3443,"30","F","L","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",4291,"51","M","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",4489,"30","F","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3475,"20","M","H","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",5328,"42","M","L","OLD","W",1
"5f0f2cea74ad8a000bb071f7","White",3326,"30","M","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3919,"60","M","H","OLD","B",1
"5f0f2cea74ad8a000bb071f7","White",3025,"15","M","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2649,"70","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2554,"60","F","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2996,"70","M","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",3084,"70","F","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2594,"55","F","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2672,"60","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2829,"55","M","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2673,"55","F","L","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",2507,"55","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2654,"50","F","L","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",2943,"55","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2749,"55","F","L","OLD","W",0
"5f2047f472c1fd2eaf643c64","White",4597,"70","M","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",7170,"50","M","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",3181,"55","M","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",3116,"65","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2555,"60","F","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2678,"50","F","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2522,"60","F","L","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",2850,"85","F","L","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",2783,"60","F","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",11619,"65","M","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2925,"60","M","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2626,"65","M","H","OLD","W",0
"5f2047f472c1fd2eaf643c64","White",2557,"55","M","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",3079,"55","F","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2719,"55","F","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2978,"70","M","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2545,"65","M","L","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2976,"80","F","L","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2894,"60","M","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",9770,"60","F","H","OLD","W",0
"5f2047f472c1fd2eaf643c64","White",2562,"60","F","H","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",2912,"65","F","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2517,"50","F","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",2762,"60","M","H","OLD","B",1
"5f2047f472c1fd2eaf643c64","White",4166,"60","F","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",4994,"60","M","H","OLD","B",0
"5f2047f472c1fd2eaf643c64","White",3116,"65","F","H","OLD","W",1
"5f2047f472c1fd2eaf643c64","White",2875,"50","M","H","OLD","B",0
"5f25ae44546c5a26eabe8a14","Black",3982,"20","F","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3266,"10","F","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4222,"30","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",5222,"95","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3280,"50","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3894,"79","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",5016,"15","F","L","OLD","B",0
"5f25ae44546c5a26eabe8a14","Black",3930,"30","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",2589,"10","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3003,"50","F","L","OLD","B",0
"5f25ae44546c5a26eabe8a14","Black",4706,"20","F","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4717,"35","F","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4909,"70","F","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3542,"79","F","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",4977,"46","M","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3002,"10","M","L","OLD","W",0
"5f25ae44546c5a26eabe8a14","Black",5003,"15","M","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3796,"15","M","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",5268,"10","M","L","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",2528,"20","M","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",7256,"55","F","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3359,"5","F","H","OLD","W",0
"5f25ae44546c5a26eabe8a14","Black",4709,"80","F","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3214,"23","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",4000,"90","F","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3923,"67","F","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",4834,"75","M","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4317,"65","F","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",4506,"30","M","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",2849,"30","M","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3383,"45","M","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3356,"30","M","H","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",5682,"45","F","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3691,"12","F","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",5446,"13","M","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",3197,"100","F","L","OLD","B",1
"5f25ae44546c5a26eabe8a14","Black",3166,"10","M","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",5419,"55","M","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4412,"89","M","H","OLD","W",1
"5f25ae44546c5a26eabe8a14","Black",4978,"30","F","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",3082,"50","M","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2523,"60","M","H","OLD","B",0
"5f39433e518ae24a53d11c92","White",2610,"80","F","L","OLD","B",0
"5f39433e518ae24a53d11c92","White",2632,"80","F","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2555,"80","F","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2629,"50","M","H","OLD","B",0
"5f39433e518ae24a53d11c92","White",2526,"50","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2661,"50","F","H","OLD","B",0
"5f39433e518ae24a53d11c92","White",2551,"70","M","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2570,"60","M","H","OLD","W",0
"5f39433e518ae24a53d11c92","White",2508,"55","M","L","OLD","W",0
"5f39433e518ae24a53d11c92","White",2634,"70","F","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2680,"70","M","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",3289,"70","M","L","OLD","W",0
"5f39433e518ae24a53d11c92","White",2614,"46","F","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2505,"60","F","L","OLD","W",0
"5f39433e518ae24a53d11c92","White",2596,"70","F","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2681,"60","F","H","OLD","W",0
"5f39433e518ae24a53d11c92","White",2615,"70","M","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2597,"60","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2505,"50","F","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",2644,"60","F","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",2507,"66","F","H","OLD","W",0
"5f39433e518ae24a53d11c92","White",2648,"50","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2778,"60","M","H","OLD","B",1
"5f39433e518ae24a53d11c92","White",2578,"70","F","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2576,"70","M","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2525,"50","F","L","OLD","B",0
"5f39433e518ae24a53d11c92","White",2531,"60","F","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2662,"60","M","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",3007,"80","M","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",2656,"50","F","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",3973,"50","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2634,"50","F","L","OLD","W",1
"5f39433e518ae24a53d11c92","White",2677,"50","M","H","OLD","B",0
"5f39433e518ae24a53d11c92","White",2603,"70","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2636,"80","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2848,"70","F","L","OLD","B",1
"5f39433e518ae24a53d11c92","White",2610,"80","M","H","OLD","W",1
"5f39433e518ae24a53d11c92","White",2648,"45","F","L","OLD","B",0
"5f486e6825bc3c1f9ae198b3","White",3608,"45","F","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",5506,"65","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",4637,"65","F","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",5724,"60","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",4693,"65","M","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3877,"90","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3191,"50","M","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",4255,"70","F","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",4446,"95","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3186,"55","F","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3277,"100","M","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3177,"55","F","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",4883,"80","F","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3534,"80","F","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",8679,"90","M","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3775,"95","M","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",4601,"60","F","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3671,"65","F","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3877,"55","M","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3186,"60","F","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3339,"60","M","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3412,"70","M","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3815,"60","F","L","OLD","W",0
"5f486e6825bc3c1f9ae198b3","White",4744,"85","F","H","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3360,"70","M","H","OLD","W",0
"5f486e6825bc3c1f9ae198b3","White",3628,"70","M","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",8327,"75","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",5769,"70","F","L","OLD","W",0
"5f486e6825bc3c1f9ae198b3","White",4431,"90","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3798,"75","F","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3277,"65","M","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3186,"65","M","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3312,"45","F","L","OLD","B",0
"5f486e6825bc3c1f9ae198b3","White",4623,"75","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3377,"100","F","L","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",4082,"55","M","H","OLD","B",1
"5f486e6825bc3c1f9ae198b3","White",3398,"90","F","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",3905,"50","M","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",4346,"45","M","L","OLD","W",1
"5f486e6825bc3c1f9ae198b3","White",4191,"85","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",8214,"80","M","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",7410,"60","M","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",13738,"60","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",10117,"55","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",8754,"50","F","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",7905,"65","M","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",14175,"55","M","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",6901,"55","M","L","OLD","W",0
"5f4b9740fdda0b04d86a533c","Black",7354,"45","F","L","OLD","B",0
"5f4b9740fdda0b04d86a533c","Black",5845,"50","F","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",5751,"50","F","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",7978,"45","F","H","OLD","B",0
"5f4b9740fdda0b04d86a533c","Black",14309,"40","M","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",8854,"75","F","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",9222,"70","M","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",11069,"65","M","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",6775,"50","M","H","OLD","B",0
"5f4b9740fdda0b04d86a533c","Black",8600,"50","M","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",15281,"50","M","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",5963,"50","F","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",8848,"60","F","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",6463,"50","F","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",6492,"55","F","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",9419,"70","M","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",6107,"70","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",5517,"55","F","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",8341,"70","F","H","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",6949,"80","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",12428,"75","M","H","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",25824,"55","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",11668,"50","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",9818,"60","F","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",8595,"70","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",8163,"80","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",8885,"70","F","L","OLD","B",1
"5f4b9740fdda0b04d86a533c","Black",10106,"50","F","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",8467,"65","F","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",8581,"60","F","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",9841,"80","M","L","OLD","W",1
"5f4b9740fdda0b04d86a533c","Black",7488,"75","M","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2520,"60","M","H","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2732,"80","F","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2556,"60","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",3511,"60","M","L","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2928,"55","M","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",3224,"60","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2611,"60","M","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2564,"65","F","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2525,"60","M","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2530,"55","M","H","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",2645,"60","F","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2645,"70","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2600,"70","F","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2663,"70","F","H","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",2651,"60","M","H","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",2605,"60","M","H","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2681,"70","F","L","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2523,"60","M","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2634,"60","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2512,"70","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2661,"70","F","L","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",3081,"70","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2590,"70","M","L","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2551,"70","F","H","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",2651,"80","F","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2536,"60","F","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2666,"60","F","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2593,"80","F","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2640,"60","M","L","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2576,"70","F","L","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",3083,"55","F","L","OLD","B",0
"5f8cff5b20cbd14a4e792ee8","White",2996,"70","F","L","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2538,"60","F","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",4000,"70","F","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",4752,"55","M","H","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2662,"60","F","H","OLD","W",0
"5f8cff5b20cbd14a4e792ee8","White",2566,"60","M","H","OLD","B",1
"5f8cff5b20cbd14a4e792ee8","White",2620,"60","M","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",2601,"70","M","H","OLD","W",1
"5f8cff5b20cbd14a4e792ee8","White",3448,"55","F","L","OLD","B",0
"5fa07c635b16f50d21483d5e","White",4943,"70","M","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",5136,"70","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",4631,"50","F","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",6292,"50","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",3631,"60","F","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3855,"70","F","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",5199,"60","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",5456,"60","F","L","OLD","B",0
"5fa07c635b16f50d21483d5e","White",5406,"70","M","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",4429,"60","M","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",4905,"60","F","H","OLD","B",0
"5fa07c635b16f50d21483d5e","White",4057,"60","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",3760,"70","F","L","OLD","B",0
"5fa07c635b16f50d21483d5e","White",5247,"60","F","L","OLD","B",0
"5fa07c635b16f50d21483d5e","White",4668,"60","F","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3306,"70","F","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3439,"60","M","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",4577,"70","M","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3323,"60","M","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",6804,"50","M","H","OLD","B",0
"5fa07c635b16f50d21483d5e","White",4116,"60","M","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",6314,"60","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",3636,"70","F","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3805,"60","F","L","OLD","B",1
"5fa07c635b16f50d21483d5e","White",6091,"70","F","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",3826,"50","M","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3322,"50","M","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",7168,"50","M","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3309,"60","M","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",8509,"60","M","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",4026,"60","F","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",3930,"60","M","L","OLD","W",1
"5fa07c635b16f50d21483d5e","White",4337,"70","F","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",3669,"70","F","L","OLD","B",0
"5fa07c635b16f50d21483d5e","White",3966,"70","F","H","OLD","W",1
"5fa07c635b16f50d21483d5e","White",4003,"60","F","H","OLD","B",1
"5fa07c635b16f50d21483d5e","White",5136,"50","M","H","OLD","B",1
