"Username","participant_ethnicity","Response.RT","Stimuli.Stimuli.Notes_3","key","Target_Ethnicity","scored"
"65e1e45089bd7513faa07730","Black",8063,"L","NEW","W",0
"65e1e45089bd7513faa07730","Black",5285,"L","NEW","W",0
"65e1e45089bd7513faa07730","Black",5000,"H","NEW","W",0
"65e1e45089bd7513faa07730","Black",7059,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",10523,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",6607,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",7468,"L","OLD","W",1
"65e1e45089bd7513faa07730","Black",6259,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",11054,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",9449,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",7526,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",10111,"H","OLD","B",0
"65e1e45089bd7513faa07730","Black",8332,"L","OLD","W",1
"65e1e45089bd7513faa07730","Black",6242,"L","OLD","B",1
"65e1e45089bd7513faa07730","Black",9148,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",6359,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",7947,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",9017,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",6972,"L","OLD","B",1
"65e1e45089bd7513faa07730","Black",8622,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",17874,"L","OLD","B",0
"65e1e45089bd7513faa07730","Black",14650,"L","OLD","W",1
"65e1e45089bd7513faa07730","Black",56417,"L","OLD","B",1
"65e1e45089bd7513faa07730","Black",11186,"L","OLD","W",0
"65e1e45089bd7513faa07730","Black",6093,"L","OLD","B",1
"65e1e45089bd7513faa07730","Black",5974,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",10690,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",12609,"L","OLD","B",1
"65e1e45089bd7513faa07730","Black",26425,"L","OLD","B",0
"65e1e45089bd7513faa07730","Black",5478,"L","OLD","W",1
"65e1e45089bd7513faa07730","Black",6297,"H","OLD","B",1
"65e1e45089bd7513faa07730","Black",8260,"H","OLD","W",1
"65e1e45089bd7513faa07730","Black",9578,"L","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",2002,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1886,"L","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",4758,"L","OLD","B",0
"65e5c74d56a92539d1f5ba3a","Black",1973,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",3434,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1844,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",2318,"L","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1704,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1396,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1907,"H","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1700,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1745,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1667,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",3096,"L","NEW","B",0
"65e5c74d56a92539d1f5ba3a","Black",2028,"L","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",2367,"H","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1850,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2376,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",7842,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2292,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",4152,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1965,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2374,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1698,"L","OLD","B",0
"65e5c74d56a92539d1f5ba3a","Black",2123,"L","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",2843,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1926,"L","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",3070,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1943,"H","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1556,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1969,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1722,"L","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",2031,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",3330,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1985,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",3380,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1875,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2366,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1955,"L","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2422,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1998,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2166,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1953,"L","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",3046,"L","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1782,"H","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",1729,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2905,"L","OLD","B",0
"65e5c74d56a92539d1f5ba3a","Black",2361,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1959,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",2042,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1458,"L","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",2482,"H","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",1901,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1992,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1628,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",1608,"H","OLD","B",1
"65e5c74d56a92539d1f5ba3a","Black",1795,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",3568,"L","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",4367,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2204,"L","OLD","W",0
"65e5c74d56a92539d1f5ba3a","Black",2119,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1963,"H","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",3003,"H","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1821,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1682,"L","OLD","W",1
"65e5c74d56a92539d1f5ba3a","Black",1493,"L","NEW","B",0
"65e5c74d56a92539d1f5ba3a","Black",1794,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1826,"L","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",2275,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2162,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1745,"H","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",2114,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1902,"L","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1995,"L","NEW","W",0
"65e5c74d56a92539d1f5ba3a","Black",1937,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2480,"H","NEW","B",0
"65e5c74d56a92539d1f5ba3a","Black",2201,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",1814,"H","NEW","B",1
"65e5c74d56a92539d1f5ba3a","Black",2071,"L","NEW","W",1
"65e5c74d56a92539d1f5ba3a","Black",2001,"H","NEW","W",1
"65e6bebf625a8201fff5cb70","Black",2539,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",3424,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",6203,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",3458,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",3035,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",2151,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",3056,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",3534,"L","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",4733,"L","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",2317,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2089,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",14436,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",2412,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",2133,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",6401,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",4120,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",3689,"H","NEW","W",1
"65e6bebf625a8201fff5cb70","Black",6285,"L","OLD","W",1
"65e6bebf625a8201fff5cb70","Black",8761,"H","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2693,"H","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",1388,"H","NEW","W",1
"65e6bebf625a8201fff5cb70","Black",2665,"L","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",2477,"H","OLD","W",1
"65e6bebf625a8201fff5cb70","Black",2928,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",3039,"H","OLD","W",1
"65e6bebf625a8201fff5cb70","Black",10563,"L","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",7546,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",49236,"H","NEW","W",1
"65e6bebf625a8201fff5cb70","Black",3676,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",3833,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2726,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",4306,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",1938,"H","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",3700,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",3806,"H","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2032,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2160,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2641,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",3881,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",22075,"L","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",4928,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2444,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2518,"H","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",3129,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2687,"L","OLD","W",1
"65e6bebf625a8201fff5cb70","Black",2970,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",4269,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2614,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2088,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",3344,"H","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",3262,"H","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2838,"L","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",2365,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",5044,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",4250,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",8355,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",18240,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2647,"H","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",1714,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",1990,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",4261,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",5539,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",7119,"L","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",9049,"L","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",3365,"H","OLD","W",1
"65e6bebf625a8201fff5cb70","Black",6168,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",3495,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",9520,"L","NEW","B",1
"65e6bebf625a8201fff5cb70","Black",3699,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",5329,"H","NEW","W",1
"65e6bebf625a8201fff5cb70","Black",4862,"H","OLD","B",1
"65e6bebf625a8201fff5cb70","Black",1939,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2442,"H","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",2005,"L","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2334,"L","NEW","B",0
"65e6bebf625a8201fff5cb70","Black",2094,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",3306,"H","NEW","W",0
"65e6bebf625a8201fff5cb70","Black",2653,"L","OLD","B",0
"65e6bebf625a8201fff5cb70","Black",3383,"L","OLD","W",0
"65e6bebf625a8201fff5cb70","Black",2586,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",2447,"H","NEW","W",0
"65efe7266d34333407e0649b","Black",5479,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",1991,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2619,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",2722,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",2291,"H","NEW","W",0
"65efe7266d34333407e0649b","Black",2111,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2446,"H","OLD","B",0
"65efe7266d34333407e0649b","Black",2340,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",1766,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",2787,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",8277,"L","NEW","W",1
"65efe7266d34333407e0649b","Black",1806,"H","OLD","B",1
"65efe7266d34333407e0649b","Black",2329,"H","OLD","W",0
"65efe7266d34333407e0649b","Black",2532,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",2218,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",3373,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",1945,"H","NEW","B",1
"65efe7266d34333407e0649b","Black",3119,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",2814,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2030,"L","OLD","B",1
"65efe7266d34333407e0649b","Black",2136,"H","OLD","B",1
"65efe7266d34333407e0649b","Black",3438,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2101,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",3969,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2243,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2127,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",2934,"L","NEW","B",1
"65efe7266d34333407e0649b","Black",2669,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",2466,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",3146,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2096,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2802,"L","OLD","B",1
"65efe7266d34333407e0649b","Black",2441,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2561,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",2144,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2612,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2397,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2546,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",2709,"H","OLD","B",1
"65efe7266d34333407e0649b","Black",2719,"H","OLD","B",0
"65efe7266d34333407e0649b","Black",2396,"H","NEW","W",0
"65efe7266d34333407e0649b","Black",2149,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",2751,"H","OLD","B",0
"65efe7266d34333407e0649b","Black",2308,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",2370,"H","OLD","B",1
"65efe7266d34333407e0649b","Black",2478,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",1979,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",2187,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",2347,"H","NEW","B",1
"65efe7266d34333407e0649b","Black",2196,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",5422,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",3460,"L","NEW","B",0
"65efe7266d34333407e0649b","Black",3395,"H","OLD","W",0
"65efe7266d34333407e0649b","Black",2228,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",1670,"L","OLD","B",0
"65efe7266d34333407e0649b","Black",2293,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",2012,"H","OLD","B",0
"65efe7266d34333407e0649b","Black",1281,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",1991,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2542,"L","OLD","B",1
"65efe7266d34333407e0649b","Black",2240,"H","NEW","B",1
"65efe7266d34333407e0649b","Black",1840,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2919,"L","OLD","W",1
"65efe7266d34333407e0649b","Black",2795,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",1497,"H","OLD","W",0
"65efe7266d34333407e0649b","Black",3316,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",3196,"H","NEW","B",0
"65efe7266d34333407e0649b","Black",2382,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2770,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",1788,"L","OLD","W",0
"65efe7266d34333407e0649b","Black",2556,"L","OLD","W",0
"65efe7266d34333407e0649b","Black",8789,"H","OLD","B",0
"65efe7266d34333407e0649b","Black",3287,"H","OLD","B",1
"65efe7266d34333407e0649b","Black",2248,"L","OLD","B",1
"65efe7266d34333407e0649b","Black",2407,"H","OLD","W",1
"65efe7266d34333407e0649b","Black",3666,"H","NEW","W",1
"65efe7266d34333407e0649b","Black",2397,"L","NEW","W",0
"65efe7266d34333407e0649b","Black",2755,"L","OLD","B",1
"65efe7266d34333407e0649b","Black",2094,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",2812,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",2756,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2227,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",20586,"H","OLD","B",0
"65f1756a0f443016c737e241","Black",4888,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",2190,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",8437,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2598,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",2385,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",2188,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2571,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",3035,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",9118,"L","NEW","W",1
"65f1756a0f443016c737e241","Black",2160,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",2497,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",2657,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",2357,"H","OLD","W",0
"65f1756a0f443016c737e241","Black",2240,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",3123,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",2488,"L","OLD","W",1
"65f1756a0f443016c737e241","Black",5081,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",3182,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",2250,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",2779,"L","OLD","B",0
"65f1756a0f443016c737e241","Black",2410,"L","OLD","W",1
"65f1756a0f443016c737e241","Black",2901,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",2122,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",6791,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",29183,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2569,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2195,"L","OLD","B",1
"65f1756a0f443016c737e241","Black",1993,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2006,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",2635,"H","NEW","B",1
"65f1756a0f443016c737e241","Black",2864,"H","OLD","W",0
"65f1756a0f443016c737e241","Black",2052,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",2489,"L","OLD","B",0
"65f1756a0f443016c737e241","Black",2397,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2234,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2281,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",4397,"L","NEW","B",1
"65f1756a0f443016c737e241","Black",4938,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",2521,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2321,"L","NEW","B",1
"65f1756a0f443016c737e241","Black",1892,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",2454,"H","NEW","W",1
"65f1756a0f443016c737e241","Black",2124,"H","OLD","W",0
"65f1756a0f443016c737e241","Black",5662,"L","OLD","B",0
"65f1756a0f443016c737e241","Black",2699,"H","NEW","W",1
"65f1756a0f443016c737e241","Black",1983,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",1815,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",3986,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",1817,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",2114,"L","OLD","B",0
"65f1756a0f443016c737e241","Black",3772,"L","OLD","W",0
"65f1756a0f443016c737e241","Black",3940,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",2694,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",4183,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2068,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",2308,"H","NEW","B",1
"65f1756a0f443016c737e241","Black",2476,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",1757,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",2375,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",2387,"H","OLD","B",1
"65f1756a0f443016c737e241","Black",2503,"H","OLD","W",1
"65f1756a0f443016c737e241","Black",1913,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",4716,"L","NEW","W",1
"65f1756a0f443016c737e241","Black",12416,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2293,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",1985,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",2218,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",7141,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",2638,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",1955,"H","NEW","B",0
"65f1756a0f443016c737e241","Black",1925,"H","NEW","B",1
"65f1756a0f443016c737e241","Black",11985,"L","NEW","B",0
"65f1756a0f443016c737e241","Black",1727,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2829,"H","NEW","W",0
"65f1756a0f443016c737e241","Black",2240,"L","NEW","W",0
"65f1756a0f443016c737e241","Black",2282,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",2150,"L","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",3071,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1565,"L","OLD","W",0
"65f2195fc9a3f1ad259d4a79","White",2168,"L","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1010,"H","NEW","W",1
"65f2195fc9a3f1ad259d4a79","White",2242,"L","NEW","W",1
"65f2195fc9a3f1ad259d4a79","White",1866,"H","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1677,"H","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",2095,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1739,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",2173,"L","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",2146,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1195,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",2030,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1681,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1964,"L","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",1815,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1684,"H","OLD","W",0
"65f2195fc9a3f1ad259d4a79","White",1861,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",4583,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1811,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1783,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1525,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",2015,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1855,"L","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",2252,"H","NEW","B",1
"65f2195fc9a3f1ad259d4a79","White",1819,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1714,"H","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",1694,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1973,"H","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",2078,"H","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",1861,"H","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",2320,"L","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",2070,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1233,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",2040,"H","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",2146,"L","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1537,"L","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1946,"L","NEW","W",1
"65f2195fc9a3f1ad259d4a79","White",1230,"H","OLD","B",0
"65f2195fc9a3f1ad259d4a79","White",1765,"L","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",1485,"L","OLD","B",0
"65f2195fc9a3f1ad259d4a79","White",1938,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",2479,"L","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",2392,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1485,"L","OLD","W",0
"65f2195fc9a3f1ad259d4a79","White",2538,"H","OLD","B",1
"65f2195fc9a3f1ad259d4a79","White",1208,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",2019,"H","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",1653,"H","OLD","W",1
"65f2195fc9a3f1ad259d4a79","White",2420,"H","NEW","B",0
"65f2195fc9a3f1ad259d4a79","White",1759,"H","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",2346,"L","NEW","W",0
"65f2195fc9a3f1ad259d4a79","White",1917,"L","OLD","W",1
